Well,X,Y,NTG
207-909,207,909,0.2841327228628744
207-911,207,911,0.300404029969829
207-913,207,913,0.3025893574259226
207-914,207,914,0.32740204790283534
207-915,207,915,0.3535656634682027
207-916,207,916,0.37386498319366634
207-917,207,917,0.3415529643421874
207-918,207,918,0.330159599131631
207-920,207,920,0.32563091863315174
207-921,207,921,0.33053453755979706
207-922,207,922,0.336685427562608
207-923,207,923,0.34303200150091356
207-924,207,924,0.3529375076228015
207-925,207,925,0.34553423463354255
207-926,207,926,0.3232114310327005
207-928,207,928,0.30081693754699607
207-929,207,929,0.28716921207452584
208-901,208,901,0.25589399846694344
208-902,208,902,0.2589029041593754
208-903,208,903,0.25720320947434183
208-904,208,904,0.2525007117806637
208-905,208,905,0.24638494929938567
208-906,208,906,0.242457353770904
208-907,208,907,0.23292756402993847
208-908,208,908,0.25340718937177
208-909,208,909,0.2822082598990726
208-910,208,910,0.2975668550880464
208-911,208,911,0.3033219882756387
208-912,208,912,0.30841250066615244
208-913,208,913,0.3279174835069795
208-914,208,914,0.35638059468549166
208-916,208,916,0.3758737428030122
208-917,208,917,0.3612425209566993
208-918,208,918,0.32705009783452066
208-920,208,920,0.3208997463788966
208-921,208,921,0.3279016300225503
208-922,208,922,0.3374307436499031
208-923,208,923,0.3475340040680318
208-924,208,924,0.3431574446833846
208-926,208,926,0.3244204488420635
208-927,208,927,0.3193419393890866
208-928,208,928,0.304297319157351
208-929,208,929,0.29538075597370395
208-930,208,930,0.2888872593826786
209-901,209,901,0.2956863031572165
209-902,209,902,0.2983709867561309
209-903,209,903,0.2928688463098984
209-904,209,904,0.26398630269858553
209-905,209,905,0.2562425112258644
209-906,209,906,0.25035934620262523
209-907,209,907,0.2420873732071313
209-908,209,908,0.2580784816875407
209-909,209,909,0.2821613263607786
209-910,209,910,0.29315192474821916
209-911,209,911,0.3068707847251963
209-912,209,912,0.31729004173615266
209-913,209,913,0.35761028618700885
209-914,209,914,0.3783653472426858
209-915,209,915,0.3849465210221744
209-917,209,917,0.37283044288731154
209-918,209,918,0.34935283813897466
209-919,209,919,0.3304816969332531
209-920,209,920,0.3366724048701377
209-921,209,921,0.33752299646637535
209-922,209,922,0.3477612714312289
209-923,209,923,0.3569409452855435
209-924,209,924,0.3482134615108172
209-925,209,925,0.34613254947469124
209-926,209,926,0.34583673890078515
209-927,209,927,0.3382642716476349
209-928,209,928,0.3285089086900498
209-929,209,929,0.3041769675414058
209-930,209,930,0.2984253053050716
210-901,210,901,0.3133876905145763
210-902,210,902,0.31448762037262373
210-903,210,903,0.31230217822770723
210-904,210,904,0.30155438269459434
210-905,210,905,0.28154386494274186
210-906,210,906,0.27848774483567806
210-907,210,907,0.2521704621645489
210-908,210,908,0.2808191384270947
210-909,210,909,0.29835830031645816
210-910,210,910,0.33660953063749427
210-911,210,911,0.34117894964009987
210-912,210,912,0.34349178692180626
210-913,210,913,0.373208982332493
210-915,210,915,0.39625561838700735
210-917,210,917,0.3971740839121978
210-918,210,918,0.37393849975594917
210-919,210,919,0.36018280645974565
210-920,210,920,0.3540399486460507
210-921,210,921,0.35556621191555954
210-922,210,922,0.36503372892100816
210-924,210,924,0.3570297387210065
210-925,210,925,0.3556633451899797
210-926,210,926,0.3535419739952719
210-927,210,927,0.34969179531772576
210-928,210,928,0.33963494637205394
210-929,210,929,0.32598733420793613
210-930,210,930,0.31761249293260585
211-901,211,901,0.3189856363833399
211-902,211,902,0.3173864399867283
211-903,211,903,0.3150966199204732
211-904,211,904,0.3155236471515136
211-905,211,905,0.2788486040300189
211-906,211,906,0.2826627953882758
211-907,211,907,0.27972120748967955
211-908,211,908,0.26622743648628444
211-909,211,909,0.3180904412739444
211-910,211,910,0.3454245522838126
211-911,211,911,0.34699548657831353
211-912,211,912,0.3510568872385815
211-913,211,913,0.3867969580025148
211-915,211,915,0.3941809062400971
211-916,211,916,0.39867561382186123
211-917,211,917,0.3927186434484211
211-918,211,918,0.38146332711068287
211-920,211,920,0.35726486361491266
211-921,211,921,0.3548623991185964
211-922,211,922,0.3567973837875999
211-923,211,923,0.35552476333659755
211-925,211,925,0.3485807309966771
211-926,211,926,0.3523568864390513
211-929,211,929,0.3376582667801531
211-930,211,930,0.32847165524183736
212-901,212,901,0.31847353809081425
212-902,212,902,0.31818366765369754
212-903,212,903,0.31818550308327376
212-906,212,906,0.2827601471819955
212-907,212,907,0.2828459497206863
212-908,212,908,0.28529769548877026
212-909,212,909,0.2913164893424178
212-910,212,910,0.31950904880624154
212-911,212,911,0.35849336086129224
212-912,212,912,0.35827512894241137
212-913,212,913,0.382983127439505
212-914,212,914,0.387970334543459
212-915,212,915,0.3909686121469977
212-916,212,916,0.3846681492633523
212-917,212,917,0.3844403065836697
212-918,212,918,0.3692900089624154
212-919,212,919,0.3582414874754732
212-920,212,920,0.34387147032092724
212-922,212,922,0.35022754990200794
212-923,212,923,0.3514654324661062
212-924,212,924,0.34489806597908873
212-925,212,925,0.3486393579611047
212-926,212,926,0.35011337171160334
212-927,212,927,0.3437208768021444
212-928,212,928,0.3430956285205715
212-929,212,929,0.3308212108543336
212-930,212,930,0.32219939397610264
213-901,213,901,0.32887722617652215
213-902,213,902,0.3261122090518107
213-903,213,903,0.3274031708111756
213-904,213,904,0.3323627150835045
213-905,213,905,0.30811231593372723
213-906,213,906,0.29945270701676496
213-907,213,907,0.2977470197540147
213-908,213,908,0.29148456183622884
213-909,213,909,0.2925695321767436
213-910,213,910,0.3085762736648459
213-911,213,911,0.337741391589444
213-912,213,912,0.36126731295791903
213-913,213,913,0.37164762155382425
213-914,213,914,0.37309320144056435
213-915,213,915,0.378729156091157
213-916,213,916,0.37062099843097784
213-917,213,917,0.3659612014604836
213-918,213,918,0.35395236976161537
213-919,213,919,0.34576099117898296
213-920,213,920,0.33676758734560125
213-921,213,921,0.3284024961404971
213-922,213,922,0.3287529114678662
213-923,213,923,0.33334396844381065
213-924,213,924,0.3454362542771666
213-925,213,925,0.34847699241059893
213-926,213,926,0.3321758523629962
213-927,213,927,0.33332423993657284
213-928,213,928,0.32886479304208527
213-929,213,929,0.3216973276157312
213-930,213,930,0.3278939456512194
214-901,214,901,0.3364444837518254
214-902,214,902,0.33755063350112
214-903,214,903,0.3433528534990051
214-905,214,905,0.34176137957151925
214-906,214,906,0.3133732536982249
214-907,214,907,0.3017935589239966
214-908,214,908,0.2942562973438406
214-909,214,909,0.3183319147834689
214-910,214,910,0.3215581707023411
214-911,214,911,0.3339531881278815
214-912,214,912,0.35617683287142843
214-913,214,913,0.3650150569263741
214-914,214,914,0.36955479100767014
214-915,214,915,0.360125259392182
214-916,214,916,0.3531730485889265
214-917,214,917,0.3558067809432481
214-919,214,919,0.3481491785419326
214-920,214,920,0.3382008632023986
214-921,214,921,0.31479705170486527
214-922,214,922,0.3085518170409831
214-923,214,923,0.3234181741914102
214-924,214,924,0.3247600310755693
214-925,214,925,0.2982384308851026
214-926,214,926,0.31123308000256333
214-927,214,927,0.316570403701111
214-928,214,928,0.3180675405589216
214-929,214,929,0.3047543982696678
214-930,214,930,0.3094247636247865
215-901,215,901,0.37042558927894914
215-902,215,902,0.36131432731477064
215-903,215,903,0.3618510075969612
215-904,215,904,0.34342681497560407
215-905,215,905,0.3499464789608375
215-906,215,906,0.30448149178971706
215-907,215,907,0.3094201692003332
215-908,215,908,0.29772731949112874
215-909,215,909,0.30358581711229266
215-911,215,911,0.32777322486858335
215-912,215,912,0.34613397885379416
215-914,215,914,0.3634442375057843
215-915,215,915,0.3554600876870179
215-917,215,917,0.35661305617499023
215-918,215,918,0.34074757133703537
215-919,215,919,0.3381572926717725
215-920,215,920,0.3336189801861318
215-922,215,922,0.3032221071348984
215-923,215,923,0.31704833430312157
215-924,215,924,0.2967672034630001
215-925,215,925,0.2873569044267824
215-926,215,926,0.2875918624940985
215-927,215,927,0.2961298740016592
215-929,215,929,0.30242031244647793
216-901,216,901,0.3607164309655352
216-903,216,903,0.3662346243318393
216-904,216,904,0.37794012702429153
216-905,216,905,0.3572948053581261
216-906,216,906,0.3376741583050004
216-907,216,907,0.30423737315332267
216-909,216,909,0.2870163629883805
216-910,216,910,0.3052099522370789
216-911,216,911,0.31652450353655437
216-912,216,912,0.3274944389745143
216-913,216,913,0.35177550352327946
216-914,216,914,0.35466977383631876
216-915,216,915,0.3546324002883803
216-916,216,916,0.35707103406432644
216-918,216,918,0.3662082454207212
216-919,216,919,0.36203035012986473
216-921,216,921,0.32532672342717567
216-922,216,922,0.31751396614918465
216-923,216,923,0.31284654571642245
216-924,216,924,0.28387984516237025
216-925,216,925,0.28463614393687314
216-926,216,926,0.2869006144621765
216-928,216,928,0.2892525051289566
216-929,216,929,0.30376581957829685
216-930,216,930,0.3094534387197421
217-901,217,901,0.3848366061544688
217-902,217,902,0.3776452481284631
217-903,217,903,0.39907278593900203
217-904,217,904,0.39423926026850753
217-905,217,905,0.4000190785850455
217-906,217,906,0.3585089514631333
217-907,217,907,0.3228674813329127
217-908,217,908,0.2829705124572675
217-909,217,909,0.28940240448837823
217-910,217,910,0.30309701025258085
217-911,217,911,0.3157993152484596
217-912,217,912,0.32296365594596277
217-913,217,913,0.3367637788233827
217-914,217,914,0.34742605104720425
217-915,217,915,0.34885120742101616
217-916,217,916,0.3506853568961765
217-917,217,917,0.36394645075982907
217-918,217,918,0.36133234930726554
217-919,217,919,0.3567481578234062
217-920,217,920,0.3489958177765252
217-921,217,921,0.3166938028539929
217-923,217,923,0.3015250645850013
217-924,217,924,0.2807874123981826
217-925,217,925,0.2821820890816777
217-927,217,927,0.2925935140611352
217-928,217,928,0.30100889385368873
217-929,217,929,0.3078043364284967
217-930,217,930,0.338488207852746
218-901,218,901,0.40187360108022013
218-902,218,902,0.406416728824273
218-903,218,903,0.4174224098051206
218-904,218,904,0.42469363441456687
218-906,218,906,0.3886818891347099
218-907,218,907,0.33780929085483474
218-908,218,908,0.3154602857826078
218-909,218,909,0.2863458094994579
218-910,218,910,0.29557599567060355
218-911,218,911,0.31265964717551487
218-912,218,912,0.3153131500863828
218-913,218,913,0.31704703990767213
218-914,218,914,0.3361705053427492
218-915,218,915,0.3426275940047765
218-916,218,916,0.3462706061942855
218-917,218,917,0.34605230645766316
218-918,218,918,0.35949056609726626
218-919,218,919,0.35249552907270015
218-920,218,920,0.3401387609799735
218-921,218,921,0.30611941504264206
218-922,218,922,0.29896640126393315
218-923,218,923,0.2927870343533344
218-924,218,924,0.2674175611251288
218-925,218,925,0.2768747325400704
218-926,218,926,0.2814728425933877
218-927,218,927,0.30050218283386976
218-928,218,928,0.30670896118956975
219-901,219,901,0.4159508350541277
219-904,219,904,0.4180070178236397
219-905,219,905,0.4118897143424251
219-906,219,906,0.36345030430038255
219-908,219,908,0.30870456315329026
219-910,219,910,0.29331242390987705
219-911,219,911,0.30075731932701627
219-912,219,912,0.3087082353380025
219-914,219,914,0.31110079044210887
219-915,219,915,0.33265172722463004
219-916,219,916,0.3372599766151838
219-917,219,917,0.3394211215601599
219-918,219,918,0.34910528190955104
219-919,219,919,0.32967061743947096
219-920,219,920,0.3119839161814641
219-921,219,921,0.29886139035987114
219-922,219,922,0.28987958492251653
219-923,219,923,0.27401016834631553
219-925,219,925,0.26600557478455966
219-926,219,926,0.275229149452071
219-927,219,927,0.309765387946233
219-928,219,928,0.33196949294065703
219-929,219,929,0.3375960419995047
220-901,220,901,0.4080912469386143
220-902,220,902,0.41175974644749364
220-903,220,903,0.4227320682359327
220-904,220,904,0.4184997165622004
220-905,220,905,0.3977889742315699
220-906,220,906,0.3648511009952499
220-907,220,907,0.33599429920742785
220-908,220,908,0.3139279069987688
220-909,220,909,0.28570799081662884
220-910,220,910,0.30047069738929755
220-911,220,911,0.30351003812232497
220-912,220,912,0.31329896905835347
220-913,220,913,0.31378427164432704
220-914,220,914,0.32082545564216114
220-915,220,915,0.3367350344448326
220-916,220,916,0.3399195229473735
220-917,220,917,0.34264449297702304
220-918,220,918,0.34743026511852926
220-919,220,919,0.32927196278695126
220-920,220,920,0.3095791111309523
220-921,220,921,0.299157606790855
220-922,220,922,0.29277058977239045
220-924,220,924,0.2624923818067887
220-925,220,925,0.27158362456300233
220-926,220,926,0.277434374026629
220-927,220,927,0.310093784401477
220-928,220,928,0.33096045543734054
220-929,220,929,0.33360414621285484
220-930,220,930,0.34927244943250413
221-903,221,903,0.4068939590095797
221-904,221,904,0.4022088045008302
221-905,221,905,0.38778699022428176
221-906,221,906,0.3780205952610725
221-907,221,907,0.3296308412464048
221-908,221,908,0.30382469403335843
221-909,221,909,0.29832371995981233
221-910,221,910,0.3017458935918891
221-911,221,911,0.304876331319419
221-912,221,912,0.3205890670736936
221-913,221,913,0.3210613011010838
221-914,221,914,0.31769733841311254
221-915,221,915,0.3325263897832559
221-916,221,916,0.3305352275926795
221-917,221,917,0.3358385203525081
221-918,221,918,0.34456067519722233
221-919,221,919,0.32787097081379446
221-920,221,920,0.3031620441025877
221-921,221,921,0.2696963227859951
221-922,221,922,0.2715195700816108
221-923,221,923,0.2728227351455707
221-924,221,924,0.2653657027635048
221-925,221,925,0.27975062391222477
221-926,221,926,0.2858434540436543
221-927,221,927,0.31025259290448765
221-928,221,928,0.3154455254117032
221-929,221,929,0.32714258886263103
221-930,221,930,0.3328396903659299
222-901,222,901,0.4087401154348983
222-902,222,902,0.40625668065964105
222-903,222,903,0.4046802326596322
222-904,222,904,0.398593256304162
222-905,222,905,0.38144368022122305
222-906,222,906,0.35815912996333393
222-907,222,907,0.3334982578975815
222-908,222,908,0.3263801718227894
222-909,222,909,0.3081982655222304
222-910,222,910,0.3021568783937789
222-911,222,911,0.3051689619233306
222-912,222,912,0.3297466207448261
222-913,222,913,0.3300715075053058
222-914,222,914,0.32414813367283196
222-916,222,916,0.33229337066137854
222-918,222,918,0.3247267753189718
222-919,222,919,0.32476432683710954
222-920,222,920,0.2962266216817986
222-921,222,921,0.2680769157449424
222-922,222,922,0.2710743262722197
222-923,222,923,0.2789340877541484
222-924,222,924,0.27494086804310636
222-925,222,925,0.285872614742847
222-926,222,926,0.2903472737289116
222-927,222,927,0.3094798585594262
222-928,222,928,0.3206760891706311
222-929,222,929,0.3286428235573724
222-930,222,930,0.3144440812328295
223-901,223,901,0.4057471541545154
223-902,223,902,0.3939504845965197
223-903,223,903,0.4018763154934986
223-904,223,904,0.38097267745339525
223-906,223,906,0.3626664861485755
223-907,223,907,0.3357286167343378
223-908,223,908,0.33106793425976244
223-909,223,909,0.31225892223471896
223-910,223,910,0.31219344389555403
223-911,223,911,0.31227436470525627
223-912,223,912,0.3346185844627436
223-913,223,913,0.33971055720705323
223-914,223,914,0.3447247317836089
223-915,223,915,0.35218971935741167
223-916,223,916,0.32844883979515155
223-917,223,917,0.3302199255916373
223-918,223,918,0.3240230922719819
223-919,223,919,0.31181537518699454
223-920,223,920,0.304621662227381
223-921,223,921,0.27539793596528006
223-922,223,922,0.2779726642823853
223-923,223,923,0.280297281233242
223-924,223,924,0.28000566040188357
223-925,223,925,0.2947492065822557
223-926,223,926,0.31118053111046984
223-927,223,927,0.3082331565778256
223-928,223,928,0.317805597545777
223-929,223,929,0.3147113729977117
224-901,224,901,0.39106202378007876
224-902,224,902,0.38812660917083325
224-903,224,903,0.3708925295508274
224-904,224,904,0.3663791503989027
224-905,224,905,0.3718401835233889
224-906,224,906,0.3370417144945436
224-908,224,908,0.31781336618352196
224-909,224,909,0.30849333344013324
224-910,224,910,0.31001038604779607
224-911,224,911,0.33256459339590305
224-912,224,912,0.34147930764376266
224-913,224,913,0.3435702318797784
224-914,224,914,0.35223904706829656
224-916,224,916,0.33279320748229707
224-917,224,917,0.32880760371807516
224-918,224,918,0.3203655663433302
224-919,224,919,0.31213368204613845
224-920,224,920,0.30046889880285815
224-921,224,921,0.27974642599330096
224-922,224,922,0.28661893755654244
224-923,224,923,0.28150714841063884
224-924,224,924,0.2855605153850358
224-925,224,925,0.31396761073553714
224-926,224,926,0.3311598496575198
224-927,224,927,0.3302506839529038
224-928,224,928,0.3205732604165915
224-929,224,929,0.3309451425764058
224-930,224,930,0.3150819032585206
225-901,225,901,0.39131736611355655
225-902,225,902,0.38594581013534873
225-903,225,903,0.37471443179631414
225-904,225,904,0.35310664659203633
225-905,225,905,0.350579641352324
225-906,225,906,0.32771377507271715
225-907,225,907,0.3188035666769393
225-909,225,909,0.2981228353503124
225-910,225,910,0.30501190777218035
225-911,225,911,0.323237767108587
225-912,225,912,0.33891189241913405
225-913,225,913,0.33802407316497296
225-914,225,914,0.33748125924476613
225-915,225,915,0.33726475115290167
225-917,225,917,0.31629051103769673
225-918,225,918,0.3129621652443027
225-919,225,919,0.30309257941471324
225-920,225,920,0.28395016202406453
225-923,225,923,0.2942950473401721
225-924,225,924,0.3061779684908789
225-925,225,925,0.3140741128345563
225-926,225,926,0.32967265578565885
225-927,225,927,0.32654678199109916
225-929,225,929,0.34317900173811067
225-930,225,930,0.3327533064461996
226-901,226,901,0.3911416618088524
226-902,226,902,0.3812405762820954
226-903,226,903,0.37170893721371256
226-904,226,904,0.36853113264084764
226-905,226,905,0.34606449133831524
226-906,226,906,0.3204922906991661
226-907,226,907,0.3103960037548808
226-908,226,908,0.2897490729209574
226-910,226,910,0.3004568375550743
226-911,226,911,0.3186897522165928
226-912,226,912,0.3371239110138955
226-913,226,913,0.33912309801739304
226-914,226,914,0.3363015623023496
226-915,226,915,0.33729100513270227
226-916,226,916,0.3239893240148197
226-917,226,917,0.3207653314958691
226-918,226,918,0.3158613808801595
226-919,226,919,0.30748921544593066
226-920,226,920,0.3017878101239749
226-921,226,921,0.2834191654529074
226-922,226,922,0.29456770744095145
226-923,226,923,0.3115446528557395
226-924,226,924,0.3193686760376314
226-925,226,925,0.34271072204968944
226-927,226,927,0.3376892761610478
226-930,226,930,0.3581063031233332
227-901,227,901,0.39291660729662925
227-903,227,903,0.3732287669434399
227-904,227,904,0.368154091004934
227-905,227,905,0.34106562776525456
227-906,227,906,0.3169586862575627
227-907,227,907,0.2944869718494253
227-908,227,908,0.2860552186167361
227-910,227,910,0.2997658788122713
227-911,227,911,0.3201609181610454
227-912,227,912,0.352910654041268
227-913,227,913,0.34210099979407094
227-914,227,914,0.3404606394957686
227-915,227,915,0.3383252727777849
227-916,227,916,0.340084907237633
227-917,227,917,0.33593084915893845
227-918,227,918,0.3174029895070876
227-919,227,919,0.3139068113352328
227-920,227,920,0.31525939301545125
227-921,227,921,0.30061360659332514
227-922,227,922,0.31043891682554814
227-923,227,923,0.3138530075725623
227-924,227,924,0.3234862131778742
227-925,227,925,0.3482965166811963
227-926,227,926,0.34327850051352277
227-927,227,927,0.33777217426079775
227-928,227,928,0.3414591058730576
227-929,227,929,0.36487783277883823
227-930,227,930,0.3478578335350488
228-902,228,902,0.39360291542292974
228-903,228,903,0.3814285494230058
228-904,228,904,0.37405806823767823
228-905,228,905,0.36560238671651346
228-906,228,906,0.3175617227912549
228-907,228,907,0.29293936994401837
228-909,228,909,0.2976648370559002
228-910,228,910,0.31530257885407176
228-911,228,911,0.3441708110536958
228-913,228,913,0.3611658006641407
228-914,228,914,0.35037503699628625
228-915,228,915,0.3529700581689429
228-916,228,916,0.34532605564883373
228-917,228,917,0.3418276786943539
228-918,228,918,0.3341512823515372
228-919,228,919,0.3204957818019953
228-920,228,920,0.32406761215309565
228-921,228,921,0.3125922508373842
228-922,228,922,0.31585489209325196
228-923,228,923,0.3226745168821697
228-924,228,924,0.33921101726160885
228-925,228,925,0.34718227416554964
228-926,228,926,0.3486781191370533
228-927,228,927,0.35240512768130744
228-928,228,928,0.3466005823657597
228-929,228,929,0.3510117103311913
228-930,228,930,0.3437691497263487
229-901,229,901,0.40643492329023456
229-902,229,902,0.39397182385929347
229-903,229,903,0.39276535197648327
229-904,229,904,0.3621276967580346
229-905,229,905,0.3526536030708762
229-906,229,906,0.3098258755482597
229-907,229,907,0.2901228250257223
229-908,229,908,0.28727251917311636
229-909,229,909,0.2946982647524895
229-910,229,910,0.3009714538640475
229-911,229,911,0.3197912034608225
229-912,229,912,0.3469320057907005
229-913,229,913,0.332605531007961
229-914,229,914,0.3437202198275862
229-915,229,915,0.35025361509433955
229-916,229,916,0.34035137629347073
229-917,229,917,0.3339403194254693
229-918,229,918,0.3337162103563242
229-919,229,919,0.33399725972084293
229-921,229,921,0.3186143119103927
229-922,229,922,0.33168436918846206
229-923,229,923,0.3367060204471214
229-924,229,924,0.3472494564223527
229-927,229,927,0.34044854104012323
229-928,229,928,0.35000256520625156
229-929,229,929,0.3282947280883046
229-930,229,930,0.32526483061428335
230-901,230,901,0.4016893995511266
230-902,230,902,0.3922512597490675
230-903,230,903,0.39295501595590365
230-904,230,904,0.37838746126013717
230-905,230,905,0.3392633514264074
230-906,230,906,0.2827549365853659
230-907,230,907,0.27610017932360786
230-909,230,909,0.2722754123706124
230-910,230,910,0.2719766311419693
230-911,230,911,0.2965256640085061
230-912,230,912,0.3161123923723182
230-913,230,913,0.31266350058843595
230-914,230,914,0.3264364355524576
230-915,230,915,0.34309467313409037
230-916,230,916,0.33275522859961076
230-917,230,917,0.33480509040772616
230-918,230,918,0.33087071074441315
230-919,230,919,0.33011056070843997
230-920,230,920,0.3293540090695331
230-922,230,922,0.32247309609467234
230-923,230,923,0.3298952242822966
230-924,230,924,0.3365019134816051
230-925,230,925,0.3460391861546872
230-926,230,926,0.3364145908843784
230-927,230,927,0.3196092632349354
230-928,230,928,0.31518685113543093
230-929,230,929,0.31736472262300774
230-930,230,930,0.31477012241482183
231-901,231,901,0.4062748267936985
231-902,231,902,0.4025605539194502
231-903,231,903,0.4067441101745418
231-904,231,904,0.39116982257577915
231-905,231,905,0.35638280797974925
231-906,231,906,0.2851632923701293
231-907,231,907,0.27787357459672996
231-908,231,908,0.27342398477152524
231-909,231,909,0.2735378352334062
231-910,231,910,0.26811518314370164
231-911,231,911,0.2865379334477498
231-912,231,912,0.30108439814189364
231-913,231,913,0.3140900700389415
231-914,231,914,0.318749510565128
231-915,231,915,0.3183095303874506
231-916,231,916,0.325650751256716
