Well,X,Y,NTG
206-902,206,902,0.2771076923076923
206-903,206,903,0.2766875
206-904,206,904,0.24174999999999996
206-905,206,905,0.218975
206-906,206,906,0.1962
206-907,206,907,0.1922666666666667
206-908,206,908,0.23733333333333334
206-909,206,909,0.28240000000000004
206-910,206,910,0.30446666666666666
206-911,206,911,0.3121333333333333
206-913,206,913,0.3141
206-915,206,915,0.33926
206-916,206,916,0.3454
206-917,206,917,0.33089999999999997
206-918,206,918,0.3280619047619048
206-919,206,919,0.3368857142857143
206-920,206,920,0.3392142857142857
206-921,206,921,0.3318
206-922,206,922,0.32889
206-923,206,923,0.35186
206-924,206,924,0.3449
206-925,206,925,0.369
206-926,206,926,0.3438
206-927,206,927,0.32655
206-928,206,928,0.297375
206-930,206,930,0.2682
207-901,207,901,0.281876923076923
207-902,207,902,0.281876923076923
207-903,207,903,0.2929625
207-904,207,904,0.258025
207-905,207,905,0.23525000000000001
207-906,207,906,0.212475
207-908,207,908,0.2347666666666667
207-909,207,909,0.2798333333333334
207-911,207,911,0.2954
207-913,207,913,0.30352
207-914,207,914,0.34114
207-915,207,915,0.36818
207-916,207,916,0.364
207-917,207,917,0.3495
207-918,207,918,0.33499999999999996
207-920,207,920,0.30465000000000003
207-921,207,921,0.31468
207-922,207,922,0.33765
207-923,207,923,0.36062000000000005
207-924,207,924,0.33813000000000004
207-925,207,925,0.3467
207-926,207,926,0.3215
207-928,207,928,0.2854333333333333
207-929,207,929,0.2745666666666667
208-901,208,901,0.28664615384615383
208-902,208,902,0.28664615384615383
208-903,208,903,0.30348461538461535
208-904,208,904,0.2743
208-905,208,905,0.251525
208-906,208,906,0.22875
208-907,208,907,0.2148066666666667
208-908,208,908,0.25987333333333335
208-909,208,909,0.30494
208-910,208,910,0.32335
208-911,208,911,0.34472500000000006
208-912,208,912,0.32363333333333333
208-913,208,913,0.3172714285714286
208-914,208,914,0.35718571428571433
208-916,208,916,0.37694
208-917,208,917,0.35678
208-918,208,918,0.32363333333333333
208-920,208,920,0.30047
208-921,208,921,0.32344
208-922,208,922,0.34641
208-923,208,923,0.36938000000000004
208-924,208,924,0.34689000000000003
208-926,208,926,0.319075
208-927,208,927,0.31375
208-928,208,928,0.3024
208-929,208,929,0.2915333333333333
208-930,208,930,0.26721249999999996
209-901,209,901,0.2914153846153846
209-902,209,902,0.2914153846153846
209-903,209,903,0.30825384615384616
209-904,209,904,0.29057499999999997
209-905,209,905,0.2678
209-906,209,906,0.22671999999999998
209-907,209,907,0.23991333333333334
209-908,209,908,0.28498
209-909,209,909,0.30339000000000005
209-910,209,910,0.32180000000000003
209-911,209,911,0.343175
209-912,209,912,0.36455000000000004
209-913,209,913,0.35186666666666666
209-914,209,914,0.36864285714285716
209-915,209,915,0.3833666666666667
209-917,209,917,0.36410000000000003
209-918,209,918,0.3448111111111111
209-919,209,919,0.3150333333333334
209-920,209,920,0.32361666666666666
209-921,209,921,0.33220000000000005
209-922,209,922,0.35517
209-923,209,923,0.37814000000000003
209-924,209,924,0.35565
209-925,209,925,0.33101111111111114
209-926,209,926,0.336525
209-927,209,927,0.3312
209-928,209,928,0.3193666666666667
209-929,209,929,0.3085
209-930,209,930,0.270725
210-901,210,901,0.2961846153846154
210-902,210,902,0.2961846153846154
210-903,210,903,0.3130230769230769
210-904,210,904,0.30685
210-905,210,905,0.28407499999999997
210-906,210,906,0.21995333333333333
210-907,210,907,0.26502000000000003
210-908,210,908,0.28343
210-909,210,909,0.30184
210-910,210,910,0.32025000000000003
210-911,210,911,0.341625
210-912,210,912,0.363
210-913,210,913,0.384375
210-915,210,915,0.41100000000000003
210-917,210,917,0.41212222222222217
210-918,210,918,0.3823444444444445
210-919,210,919,0.3525666666666667
210-920,210,920,0.36115
210-921,210,921,0.36973333333333336
210-922,210,922,0.3783166666666667
210-924,210,924,0.344475
210-925,210,925,0.33762222222222227
210-926,210,926,0.34855555555555556
210-927,210,927,0.34865
210-928,210,928,0.3363333333333334
210-929,210,929,0.3120125
210-930,210,930,0.2742375
211-901,211,901,0.3009538461538461
211-902,211,902,0.3009538461538461
211-903,211,903,0.3177923076923077
211-904,211,904,0.323125
211-905,211,905,0.26374
211-906,211,906,0.24506000000000003
211-907,211,907,0.26347
211-908,211,908,0.28188
211-909,211,909,0.30029
211-910,211,910,0.3187
211-911,211,911,0.340075
211-912,211,912,0.36145
211-913,211,913,0.382825
211-915,211,915,0.40993
211-916,211,916,0.41566000000000003
211-917,211,917,0.41284000000000004
211-918,211,918,0.40147
211-920,211,920,0.3810166666666667
211-921,211,921,0.37193333333333334
211-922,211,922,0.36285
211-923,211,923,0.348075
211-925,211,925,0.34423333333333334
211-926,211,926,0.35516666666666663
211-929,211,929,0.315525
211-930,211,930,0.27775
212-901,212,901,0.3057230769230769
212-902,212,902,0.3057230769230769
212-903,212,903,0.3225615384615384
212-906,212,906,0.24351000000000003
212-907,212,907,0.26192
212-908,212,908,0.28033
212-909,212,909,0.29874
212-910,212,910,0.31715000000000004
212-911,212,911,0.338525
212-912,212,912,0.3599
212-913,212,913,0.38127500000000003
212-914,212,914,0.39595
212-915,212,915,0.38664
212-916,212,916,0.38942
212-917,212,917,0.39515
212-918,212,918,0.38378
212-919,212,919,0.3708571428571429
212-920,212,920,0.35482857142857144
212-922,212,922,0.3271
212-923,212,923,0.31539999999999996
212-924,212,924,0.3203038461538461
212-925,212,925,0.32619333333333334
212-926,212,926,0.3371266666666667
212-927,212,927,0.34806
212-928,212,928,0.352775
212-929,212,929,0.3190375
212-930,212,930,0.28126249999999997
213-901,213,901,0.3104923076923077
213-902,213,902,0.3104923076923077
213-903,213,903,0.3273307692307692
213-904,213,904,0.35814999999999997
213-905,213,905,0.27232
213-906,213,906,0.2361
213-907,213,907,0.26037
213-908,213,908,0.27878000000000003
213-909,213,909,0.29719
213-910,213,910,0.3156
213-911,213,911,0.336975
213-912,213,912,0.35835
213-913,213,913,0.38308333333333333
213-914,213,914,0.38770000000000004
213-915,213,915,0.3722
213-916,213,916,0.36908
213-917,213,917,0.36890999999999996
213-918,213,918,0.36609
213-919,213,919,0.3516142857142857
213-920,213,920,0.33213333333333334
213-921,213,921,0.30920000000000003
213-922,213,922,0.2975
213-923,213,923,0.2968692307692308
213-924,213,924,0.3073076923076923
213-925,213,925,0.3118125
213-926,213,926,0.31908666666666663
213-927,213,927,0.33002
213-928,213,928,0.35225
213-929,213,929,0.32255
213-930,213,930,0.284775
214-901,214,901,0.3152615384615385
214-902,214,902,0.3152615384615385
214-903,214,903,0.33209999999999995
214-905,214,905,0.31954000000000005
214-906,214,906,0.26218
214-907,214,907,0.2471
214-908,214,908,0.2743
214-909,214,909,0.29564
214-910,214,910,0.31405
214-911,214,911,0.335425
214-912,214,912,0.36015833333333336
214-913,214,913,0.38489166666666663
214-914,214,914,0.37944999999999995
214-915,214,915,0.36395
214-916,214,916,0.35464000000000007
214-917,214,917,0.35152000000000005
214-919,214,919,0.3254666666666667
214-920,214,920,0.3025333333333333
214-921,214,921,0.2796
214-922,214,922,0.2734346153846154
214-923,214,923,0.28387307692307695
214-924,214,924,0.29431153846153846
214-925,214,925,0.30474999999999997
214-926,214,926,0.3010466666666667
214-927,214,927,0.31198
214-928,214,928,0.351725
214-929,214,929,0.322025
214-930,214,930,0.28828750000000003
215-901,215,901,0.3200307692307692
215-902,215,902,0.3200307692307692
215-903,215,903,0.35085
215-904,215,904,0.38755000000000006
215-905,215,905,0.3593
215-906,215,906,0.30940000000000006
215-907,215,907,0.25204
215-908,215,908,0.2581
215-909,215,909,0.2853
215-911,215,911,0.3372333333333334
215-912,215,912,0.36196666666666666
215-914,215,914,0.37120000000000003
215-915,215,915,0.3557
215-917,215,917,0.3559
215-918,215,918,0.36888333333333334
215-919,215,919,0.37915
215-920,215,920,0.314575
215-922,215,922,0.26043846153846156
215-923,215,923,0.27087692307692307
215-924,215,924,0.28131538461538463
215-925,215,925,0.2917538461538462
215-926,215,926,0.290325
215-927,215,927,0.29394
215-929,215,929,0.3215
216-901,216,901,0.3248
216-903,216,903,0.3615
216-904,216,904,0.39820000000000005
216-905,216,905,0.39160000000000006
216-906,216,906,0.3417
216-907,216,907,0.2918
216-909,216,909,0.2735142857142857
216-910,216,910,0.29960624999999996
216-911,216,911,0.31293333333333334
216-912,216,912,0.33766666666666667
216-913,216,913,0.36239999999999994
216-914,216,914,0.3469
216-915,216,915,0.3314
216-916,216,916,0.34962857142857146
216-918,216,918,0.38936666666666664
216-919,216,919,0.3996333333333334
216-921,216,921,0.3192666666666667
216-922,216,922,0.2712375
216-923,216,923,0.2658125
216-924,216,924,0.2683192307692308
216-925,216,925,0.2787576923076923
216-926,216,926,0.2832625
216-928,216,928,0.31620000000000004
216-929,216,929,0.30983333333333335
216-930,216,930,0.31856666666666666
217-901,217,901,0.3661333333333333
217-902,217,902,0.3661333333333333
217-903,217,903,0.3793142857142857
217-904,217,904,0.40884999999999994
217-905,217,905,0.4239
217-906,217,906,0.37399999999999994
217-907,217,907,0.31678571428571434
217-908,217,908,0.2594166666666667
217-909,217,909,0.2661428571428571
217-910,217,910,0.2867125
217-911,217,911,0.2962375
217-912,217,912,0.3133666666666667
217-913,217,913,0.33809999999999996
217-914,217,914,0.3226
217-915,217,915,0.32958571428571426
217-916,217,916,0.355725
217-917,217,917,0.3752
217-918,217,918,0.3854666666666667
217-919,217,919,0.3957333333333333
217-920,217,920,0.38832999999999995
217-921,217,921,0.3552
217-923,217,923,0.292475
217-924,217,924,0.28705
217-925,217,925,0.281625
217-927,217,927,0.2787
217-928,217,928,0.2812
217-929,217,929,0.29816666666666664
217-930,217,930,0.3453333333333334
218-901,218,901,0.40746666666666664
218-902,218,902,0.40746666666666664
218-903,218,903,0.41145714285714285
218-904,218,904,0.43382857142857145
218-906,218,906,0.39167142857142856
218-907,218,907,0.3271428571428572
218-908,218,908,0.27693333333333336
218-909,218,909,0.2587714285714286
218-910,218,910,0.27381875
218-911,218,911,0.28334375
218-912,218,912,0.29286875
218-913,218,913,0.31379999999999997
218-914,218,914,0.3095428571428571
218-915,218,915,0.33235
218-916,218,916,0.351825
218-917,218,917,0.37129999999999996
218-918,218,918,0.38156666666666667
218-919,218,919,0.39183333333333337
218-920,218,920,0.36676
218-921,218,921,0.3416866666666667
218-922,218,922,0.3005
218-923,218,923,0.2633
218-924,218,924,0.257875
218-925,218,925,0.25245
218-926,218,926,0.2609625
218-927,218,927,0.269475
218-928,218,928,0.27798749999999994
219-901,219,901,0.4488
219-904,219,904,0.417075
219-905,219,905,0.39055
219-906,219,906,0.36402500000000004
219-908,219,908,0.29445
219-910,219,910,0.26092499999999996
219-911,219,911,0.27044999999999997
219-912,219,912,0.279975
219-914,219,914,0.308975
219-915,219,915,0.32845
219-916,219,916,0.347925
219-917,219,917,0.3674
219-918,219,918,0.3776666666666667
219-919,219,919,0.37026333333333333
219-920,219,920,0.34519
219-921,219,921,0.3201166666666667
219-922,219,922,0.2950433333333334
219-923,219,923,0.25585
219-925,219,925,0.25626666666666664
219-926,219,926,0.28383333333333327
219-927,219,927,0.31139999999999995
219-928,219,928,0.33896666666666664
219-929,219,929,0.3665333333333333
220-901,220,901,0.4369
220-902,220,902,0.4244
220-903,220,903,0.425925
220-904,220,904,0.4167875
220-905,220,905,0.3902625
220-906,220,906,0.3637375
220-907,220,907,0.33324
220-908,220,908,0.29019
220-909,220,909,0.2689375
220-910,220,910,0.27846249999999995
220-911,220,911,0.2879875
220-912,220,912,0.29751249999999996
220-913,220,913,0.31158148148148146
220-914,220,914,0.3165666666666666
220-915,220,915,0.32455
220-916,220,916,0.344025
220-917,220,917,0.36350000000000005
220-918,220,918,0.3737666666666667
220-919,220,919,0.34869333333333336
220-920,220,920,0.32362
220-921,220,921,0.2985466666666667
220-922,220,922,0.27347333333333335
220-924,220,924,0.24331999999999998
220-925,220,925,0.24052
220-926,220,926,0.2551833333333333
220-927,220,927,0.28275
220-928,220,928,0.3103166666666667
220-929,220,929,0.3378833333333333
220-930,220,930,0.36545000000000005
221-903,221,903,0.40825
221-904,221,904,0.4165
221-905,221,905,0.389975
221-906,221,906,0.36345000000000005
221-907,221,907,0.32898
221-908,221,908,0.28593
221-909,221,909,0.28647500000000004
221-910,221,910,0.296
221-911,221,911,0.305525
221-912,221,912,0.3186851851851852
221-913,221,913,0.33366296296296294
221-914,221,914,0.34864074074074075
221-915,221,915,0.34363333333333335
221-916,221,916,0.340125
221-917,221,917,0.35960000000000003
221-918,221,918,0.35219666666666666
221-919,221,919,0.3271233333333333
221-920,221,920,0.30205
221-921,221,921,0.28066153846153846
221-922,221,922,0.25927307692307694
221-923,221,923,0.2567095238095238
221-924,221,924,0.25794
221-925,221,925,0.25286
221-926,221,926,0.25233999999999995
221-927,221,927,0.2541
221-928,221,928,0.2816666666666666
221-929,221,929,0.30923333333333336
221-930,221,930,0.3368
222-901,222,901,0.4354571428571429
222-902,222,902,0.39393333333333336
222-903,222,903,0.3944444444444445
222-904,222,904,0.398825
222-905,222,905,0.3896875
222-906,222,906,0.35919
222-907,222,907,0.32472
222-908,222,908,0.2928428571428571
222-909,222,909,0.3040125
222-910,222,910,0.3135375
222-911,222,911,0.3257888888888889
222-912,222,912,0.34076666666666666
222-913,222,913,0.3557444444444445
222-914,222,914,0.3707222222222223
222-916,222,916,0.37070000000000003
222-918,222,918,0.3343115384615385
222-919,222,919,0.31292307692307697
222-920,222,920,0.29153461538461534
222-921,222,921,0.2701461538461538
222-922,222,922,0.24875769230769235
222-923,222,923,0.2650190476190476
222-924,222,924,0.2755666666666667
222-925,222,925,0.26748
222-926,222,926,0.26239999999999997
222-927,222,927,0.26416
222-928,222,928,0.26592
222-929,222,929,0.28058333333333335
222-930,222,930,0.30815000000000003
223-901,223,901,0.43401428571428574
223-902,223,902,0.3878666666666667
223-903,223,903,0.3883777777777778
223-904,223,904,0.38888888888888895
223-906,223,906,0.35493
223-907,223,907,0.32046
223-908,223,908,0.31092857142857144
223-909,223,909,0.32155
223-910,223,910,0.33289259259259263
223-911,223,911,0.3478703703703704
223-912,223,912,0.36284814814814814
223-913,223,913,0.36719
223-914,223,914,0.36635
223-915,223,915,0.3816
223-916,223,916,0.36660000000000004
223-917,223,917,0.33520000000000005
223-918,223,918,0.32130000000000003
223-919,223,919,0.3024076923076924
223-920,223,920,0.28101923076923074
223-921,223,921,0.2596307692307692
223-922,223,922,0.25068
223-923,223,923,0.2733285714285715
223-924,223,924,0.2838761904761905
223-925,223,925,0.2851066666666667
223-926,223,926,0.27702
223-927,223,927,0.27421999999999996
223-928,223,928,0.27598
223-929,223,929,0.27774
224-901,224,901,0.4325714285714286
224-902,224,902,0.38180000000000003
224-903,224,903,0.38231111111111116
224-904,224,904,0.38282222222222223
224-905,224,905,0.36474545454545454
224-906,224,906,0.34047272727272726
224-908,224,908,0.3290142857142857
224-909,224,909,0.3399962962962963
224-910,224,910,0.35497407407407405
224-911,224,911,0.34868
224-912,224,912,0.33175
224-913,224,913,0.34700000000000003
224-914,224,914,0.36225
224-916,224,916,0.33735
224-917,224,917,0.3147
224-918,224,918,0.3008
224-919,224,919,0.28690000000000004
224-920,224,920,0.27050384615384615
224-921,224,921,0.24911538461538466
224-922,224,922,0.26504000000000005
224-923,224,923,0.28163809523809524
224-924,224,924,0.29218571428571427
224-925,224,925,0.3027333333333334
224-926,224,926,0.2946466666666666
224-927,224,927,0.28656
224-928,224,928,0.28604
224-929,224,929,0.2878
224-930,224,930,0.2822875
225-901,225,901,0.4311285714285714
225-902,225,902,0.37573333333333336
225-903,225,903,0.3762444444444444
225-904,225,904,0.36436363636363633
225-905,225,905,0.3400909090909091
225-906,225,906,0.3272695652173913
225-907,225,907,0.32017391304347825
225-909,225,909,0.33017
225-910,225,910,0.31324
225-911,225,911,0.31239999999999996
225-912,225,912,0.32765
225-913,225,913,0.3531833333333333
225-914,225,914,0.37871666666666665
225-915,225,915,0.35209999999999997
225-917,225,917,0.2942
225-918,225,918,0.2803
225-919,225,919,0.26639999999999997
225-920,225,920,0.2525
225-923,225,923,0.289947619047619
225-924,225,924,0.3004952380952381
225-925,225,925,0.3110428571428571
225-926,225,926,0.31227333333333335
225-927,225,927,0.30418666666666666
225-929,225,929,0.3584
225-930,225,930,0.285075
226-901,226,901,0.42968571428571434
226-902,226,902,0.36966666666666664
226-903,226,903,0.3639818181818182
226-904,226,904,0.34543478260869565
226-905,226,905,0.33833913043478264
226-906,226,906,0.33124347826086953
226-907,226,907,0.3241478260869565
226-908,226,908,0.3397333333333334
226-910,226,910,0.30333333333333334
226-911,226,911,0.32886666666666664
226-912,226,912,0.35440000000000005
226-913,226,913,0.3799333333333333
226-914,226,914,0.3706999999999999
226-915,226,915,0.33546129032258065
226-916,226,916,0.31774516129032254
226-917,226,917,0.3166
226-918,226,918,0.30269999999999997
226-919,226,919,0.2888
226-920,226,920,0.2749
226-921,226,921,0.274675
226-922,226,922,0.28897894736842106
226-923,226,923,0.30589999999999995
226-924,226,924,0.3139
226-925,226,925,0.3219
226-927,226,927,0.33105
226-930,226,930,0.2878625
227-901,227,901,0.42824285714285715
227-903,227,903,0.356504347826087
227-904,227,904,0.3494086956521739
227-905,227,905,0.34231304347826086
227-906,227,906,0.3352173913043478
227-907,227,907,0.32812173913043474
227-908,227,908,0.3323666666666667
227-910,227,910,0.32116666666666666
227-911,227,911,0.35561666666666664
227-912,227,912,0.38115
227-913,227,913,0.3893
227-914,227,914,0.36282258064516126
227-915,227,915,0.3451064516129032
227-916,227,916,0.32739032258064515
227-917,227,917,0.32348333333333334
227-918,227,918,0.3251
227-919,227,919,0.3112
227-920,227,920,0.2973
227-921,227,921,0.31074999999999997
227-922,227,922,0.2985578947368421
227-923,227,923,0.3184526315789474
227-924,227,924,0.33240000000000003
227-925,227,925,0.3404
227-926,227,926,0.34540000000000004
227-927,227,927,0.34655
227-928,227,928,0.41146666666666665
227-929,227,929,0.40721999999999997
227-930,227,930,0.29065
228-902,228,902,0.3938
228-903,228,903,0.3608
228-904,228,904,0.3278
228-905,228,905,0.3271
228-906,228,906,0.3264
228-907,228,907,0.3257
228-909,228,909,0.345725
228-910,228,910,0.36645
228-911,228,911,0.387175
228-913,228,913,0.390183870967742
228-914,228,914,0.3724677419354838
228-915,228,915,0.3547516129032258
228-916,228,916,0.3370354838709677
228-917,228,917,0.3303666666666667
228-918,228,918,0.3319833333333333
228-919,228,919,0.3336
228-920,228,920,0.3197
228-921,228,921,0.3096333333333333
228-922,228,922,0.30813684210526315
228-923,228,923,0.32803157894736845
228-924,228,924,0.34792631578947375
228-925,228,925,0.3589
228-926,228,926,0.3609
228-927,228,927,0.39393333333333336
228-928,228,928,0.38968666666666674
228-929,228,929,0.38544
228-930,228,930,0.2934375
229-901,229,901,0.4232909090909091
229-902,229,902,0.42292222222222225
229-903,229,903,0.39035333333333333
229-904,229,904,0.35778444444444446
229-905,229,905,0.325
229-906,229,906,0.292
229-907,229,907,0.2913
229-908,229,908,0.29059999999999997
229-909,229,909,0.31132499999999996
229-910,229,910,0.33204999999999996
229-911,229,911,0.35661666666666664
229-912,229,912,0.37846250000000003
229-913,229,913,0.3920125
229-914,229,914,0.38211290322580643
229-915,229,915,0.36439677419354843
229-916,229,916,0.3466806451612903
229-917,229,917,0.33725
229-918,229,918,0.33886666666666665
229-919,229,919,0.34048333333333336
229-921,229,921,0.30851666666666666
229-922,229,922,0.31771578947368423
229-923,229,923,0.33761052631578947
229-924,229,924,0.35750526315789477
229-927,229,927,0.3721533333333334
229-928,229,928,0.3679066666666667
229-929,229,929,0.36366
229-930,229,930,0.296225
230-901,230,901,0.4197818181818182
230-902,230,902,0.4516133333333333
230-903,230,903,0.41904444444444444
230-904,230,904,0.38647555555555557
230-905,230,905,0.35390666666666665
230-906,230,906,0.3213377777777778
230-907,230,907,0.28876888888888885
230-909,230,909,0.28076666666666666
230-910,230,910,0.30533333333333335
230-911,230,911,0.32989999999999997
230-912,230,912,0.349025
230-913,230,913,0.362575
230-914,230,914,0.376125
230-915,230,915,0.37404193548387094
230-916,230,916,0.35632580645161294
230-917,230,917,0.34413333333333335
230-918,230,918,0.34575
230-919,230,919,0.3473666666666667
230-920,230,920,0.34535000000000005
230-922,230,922,0.3209739130434783
230-923,230,923,0.33454782608695655
230-924,230,924,0.3481217391304348
230-925,230,925,0.35926666666666673
230-926,230,926,0.35396666666666665
230-927,230,927,0.3400666666666667
230-928,230,928,0.3461266666666667
230-929,230,929,0.34188
230-930,230,930,0.2990125
231-901,231,901,0.41627272727272724
231-902,231,902,0.4803044444444444
231-903,231,903,0.44773555555555555
231-904,231,904,0.4151666666666666
231-905,231,905,0.3825977777777778
231-906,231,906,0.3500288888888889
231-907,231,907,0.31745999999999996
231-908,231,908,0.285755
231-909,231,909,0.25405
231-910,231,910,0.2786166666666666
231-911,231,911,0.30325
231-912,231,912,0.3195875
231-913,231,913,0.3331375
231-914,231,914,0.34668750000000004
231-915,231,915,0.3602375
231-916,231,916,0.3659709677419355
231-917,231,917,0.3510166666666667
231-918,231,918,0.35263333333333335
231-919,231,919,0.3506166666666667
231-921,231,921,0.289225
231-922,231,922,0.3052695652173913
231-923,231,923,0.3188434782608696
231-924,231,924,0.33241739130434783
231-925,231,925,0.3411333333333334
231-926,231,926,0.33153333333333335
231-927,231,927,0.3176333333333333
231-928,231,928,0.30373333333333336
232-901,232,901,0.41276363636363633
232-902,232,902,0.4928954545454546
232-903,232,903,0.47642666666666666
232-904,232,904,0.4438577777777778
232-905,232,905,0.41128888888888887
232-906,232,906,0.37872
232-907,232,907,0.34701499999999996
232-908,232,908,0.31531
232-909,232,909,0.283605
232-912,232,912,0.29015
232-913,232,913,0.3037
232-914,232,914,0.31725000000000003
232-915,232,915,0.3308
232-916,232,916,0.34435
232-918,232,918,0.34372
232-919,232,919,0.32954000000000006
232-920,232,920,0.31536000000000003
232-921,232,921,0.27105
232-922,232,922,0.2887416666666667
232-923,232,923,0.30313913043478263
232-924,232,924,0.31671304347826085
232-925,232,925,0.323
232-926,232,926,0.30910000000000004
232-927,232,927,0.2952
232-928,232,928,0.2813
232-930,232,930,0.2674
233-901,233,901,0.4092545454545454
233-902,233,902,0.4893863636363636
233-903,233,903,0.5051177777777778
233-904,233,904,0.47254888888888885
233-905,233,905,0.43998
233-906,233,906,0.408275
233-907,233,907,0.37656999999999996
233-908,233,908,0.3396848484848485
233-909,233,909,0.292439393939394
233-910,233,910,0.24644285714285716
233-911,233,911,0.2673346153846154
233-912,233,912,0.27381818181818185
233-913,233,913,0.28923333333333334
233-914,233,914,0.30278333333333335
233-915,233,915,0.31633333333333336
233-916,233,916,0.32988333333333336
233-917,233,917,0.33411250000000003
233-918,233,918,0.319825
233-919,233,919,0.2963
233-920,233,920,0.28212000000000004
233-921,233,921,0.25287499999999996
233-922,233,922,0.2705666666666667
233-923,233,923,0.28743478260869565
233-924,233,924,0.3010086956521739
233-925,233,925,0.3005666666666667
233-926,233,926,0.2866666666666667
233-927,233,927,0.27276666666666666
233-928,233,928,0.27169189189189197
233-929,233,929,0.2825571428571429
233-930,233,930,0.2825571428571429
234-901,234,901,0.4057454545454545
234-902,234,902,0.4858772727272727
234-903,234,903,0.5338088888888889
234-904,234,904,0.50124
234-905,234,905,0.46953500000000004
234-906,234,906,0.42746969696969705
234-907,234,907,0.38022424242424246
234-908,234,908,0.3329787878787879
234-909,234,909,0.28573333333333334
234-910,234,910,0.2409857142857143
