Well,X,Y,NTG
204-922,204,922,0.3877105317514826
204-923,204,923,0.3775782214170522
204-924,204,924,0.38993904960894105
204-926,204,926,0.377482157738486
204-927,204,927,0.3558794592618209
204-928,204,928,0.34046353872449503
204-929,204,929,0.3212934830622956
204-930,204,930,0.30695414510043245
205-901,205,901,0.23290398155158745
205-902,205,902,0.23392426142119738
205-903,205,903,0.22718760703231436
205-904,205,904,0.2211608217173572
205-905,205,905,0.2191249621642951
205-906,205,906,0.2169211063621367
205-907,205,907,0.2040937522972528
205-908,205,908,0.21779283712468844
205-909,205,909,0.2642708806630982
205-910,205,910,0.2967402877471194
205-912,205,912,0.304029209494705
205-913,205,913,0.3135906390670473
205-914,205,914,0.32557227476476064
205-915,205,915,0.3351255588469182
205-917,205,917,0.33340799273291966
205-918,205,918,0.3251230610402827
205-919,205,919,0.3263296293066969
205-920,205,920,0.33304607116522206
205-921,205,921,0.35323367351323826
205-922,205,922,0.3689045886154765
205-924,205,924,0.3678432177787802
205-925,205,925,0.3739735325586438
205-926,205,926,0.3583389318341166
205-928,205,928,0.32073266978008413
205-929,205,929,0.3012087879896788
205-930,205,930,0.2843047934269703
206-901,206,901,0.23225867279227916
206-902,206,902,0.23181612297192822
206-903,206,903,0.22797900889758005
206-904,206,904,0.21436837846831888
206-905,206,905,0.20976246253550324
206-906,206,906,0.2084414390566097
206-907,206,907,0.20930274609961966
206-908,206,908,0.22406721994154574
206-909,206,909,0.28951399846577025
206-910,206,910,0.3049107668187577
206-911,206,911,0.29970246185857646
206-913,206,913,0.3146645887070852
206-915,206,915,0.33744644291662534
206-916,206,916,0.3399849579772436
206-917,206,917,0.3347516021391293
206-918,206,918,0.32395615379879666
206-919,206,919,0.3157131019106105
206-920,206,920,0.3199102971550121
206-921,206,921,0.33886725491346503
206-922,206,922,0.3530950513900488
206-923,206,923,0.35883509564216204
206-924,206,924,0.35450593337614444
206-925,206,925,0.34992582605856143
206-926,206,926,0.3296238626260368
206-927,206,927,0.31865392249105207
206-928,206,928,0.2928170796477012
206-930,206,930,0.27499757530553565
207-901,207,901,0.24163998692029487
207-902,207,902,0.2407695974141654
207-903,207,903,0.22682507498331703
207-904,207,904,0.22644977258413176
207-905,207,905,0.21003010771823175
207-906,207,906,0.21227052861383133
207-908,207,908,0.2399545174397488
207-909,207,909,0.2778093327302961
207-911,207,911,0.299374188044023
207-913,207,913,0.30062088691345207
207-914,207,914,0.3425161055606574
207-915,207,915,0.35784883631950876
207-916,207,916,0.3641359517411749
207-917,207,917,0.3521872917913203
207-918,207,918,0.32097005731702877
207-920,207,920,0.32054229575563736
207-921,207,921,0.31737905780949827
207-922,207,922,0.33472669776447805
207-923,207,923,0.3374641394267259
207-924,207,924,0.3346408756043116
207-925,207,925,0.3246877279367875
207-926,207,926,0.3121908977777684
207-928,207,928,0.2907399253802843
207-929,207,929,0.2757637722050929
208-901,208,901,0.2593707455795762
208-902,208,902,0.2603438656000227
208-903,208,903,0.2368089349306892
208-904,208,904,0.23424408638729854
208-905,208,905,0.22995875504497157
208-906,208,906,0.21705463635897485
208-907,208,907,0.2254257446975297
208-908,208,908,0.2445702170152854
208-909,208,909,0.2730081406669936
208-910,208,910,0.30764016081242973
208-911,208,911,0.3021287014057827
208-912,208,912,0.3013182843814552
208-913,208,913,0.33281400657147
208-914,208,914,0.36747852104221224
208-916,208,916,0.3834901601240272
208-917,208,917,0.36922311160723
208-918,208,918,0.3197489329368162
208-920,208,920,0.3162480516421486
208-921,208,921,0.3150051017925534
208-922,208,922,0.3342190590322911
208-923,208,923,0.3426719251934191
208-924,208,924,0.33773393543856267
208-926,208,926,0.3232854879421538
208-927,208,927,0.3188462216026337
208-928,208,928,0.28978397560820307
208-929,208,929,0.27808670848267525
208-930,208,930,0.27498758175336846
209-901,209,901,0.2859600730720017
209-902,209,902,0.28706417569061377
209-903,209,903,0.27474443981848606
209-904,209,904,0.2742063606046683
209-905,209,905,0.2402953997155457
209-906,209,906,0.23840811908378287
209-907,209,907,0.2360681200715357
209-908,209,908,0.2482382424645566
209-909,209,909,0.27870207379521106
209-910,209,910,0.3048062779600361
209-911,209,911,0.31114609332690985
209-912,209,912,0.32560400161284303
209-913,209,913,0.3517648633268076
209-914,209,914,0.3823455724812854
209-915,209,915,0.38604458770088
209-917,209,917,0.38655116597384387
209-918,209,918,0.34477971214970654
209-919,209,919,0.329169385013522
209-920,209,920,0.3252088394857768
209-921,209,921,0.3367144956681776
209-922,209,922,0.34796158092420876
209-923,209,923,0.3529415464503953
209-924,209,924,0.34648872034131273
209-925,209,925,0.3382192078816975
209-926,209,926,0.3292750393435475
209-927,209,927,0.3341095626818032
209-928,209,928,0.3280061139713415
209-929,209,929,0.30153460651790137
209-930,209,930,0.2955279363588833
210-901,210,901,0.30425529429166837
210-902,210,902,0.3042896221231285
210-903,210,903,0.30120182016214525
210-904,210,904,0.29613479041442353
210-905,210,905,0.2821059333957225
210-906,210,906,0.27632643844085386
210-907,210,907,0.23905942157930707
210-908,210,908,0.27015565260419766
210-909,210,909,0.2887797293043784
210-910,210,910,0.32366914374166816
210-911,210,911,0.349803414667249
210-912,210,912,0.3675198349458593
210-913,210,913,0.3836757869268355
210-915,210,915,0.4019108901503665
210-917,210,917,0.40427282522950825
210-918,210,918,0.3933471988719838
210-919,210,919,0.36109785909974423
210-920,210,920,0.355820565377209
210-921,210,921,0.3596806546201449
210-922,210,922,0.36382359606029396
210-924,210,924,0.3526522870213169
210-925,210,925,0.34234188488493555
210-926,210,926,0.3506560570375503
210-927,210,927,0.3534462169208637
210-928,210,928,0.3475147452775424
210-929,210,929,0.33570535260139295
210-930,210,930,0.31242137007460197
211-901,211,901,0.3161182120921116
211-902,211,902,0.3159998228660585
211-903,211,903,0.3101733438480828
211-904,211,904,0.30784946711042677
211-905,211,905,0.28085796431409843
211-906,211,906,0.2797879049283594
211-907,211,907,0.26999818164721723
211-908,211,908,0.24793702639181533
211-909,211,909,0.30926363193979967
211-910,211,910,0.3516770734790824
211-911,211,911,0.36701575804410935
211-912,211,912,0.3710238816755309
211-913,211,913,0.39138568599881934
211-915,211,915,0.4047487742223059
211-916,211,916,0.40845991679134475
211-917,211,917,0.40621063064457713
211-918,211,918,0.3926536660467983
211-920,211,920,0.36815207885769724
211-921,211,921,0.353634441734538
211-922,211,922,0.3557620306234604
211-923,211,923,0.35645152545352693
211-925,211,925,0.3465718777826395
211-926,211,926,0.3556183357905683
211-929,211,929,0.34773678244271383
211-930,211,930,0.3374443382739258
212-901,212,901,0.34159406680160065
212-902,212,902,0.33993853175295863
212-903,212,903,0.32020920858638924
212-906,212,906,0.27808814939511334
212-907,212,907,0.2749480109150369
212-908,212,908,0.2813982501341039
212-909,212,909,0.29190680247901396
212-910,212,910,0.33094256688334195
212-911,212,911,0.35601331478751225
212-912,212,912,0.37135994540825257
212-913,212,913,0.3889160508053268
212-914,212,914,0.39263602185055446
212-915,212,915,0.40177249833232614
212-916,212,916,0.40208639500380544
212-917,212,917,0.39708264708846935
212-918,212,918,0.37119834658083883
212-919,212,919,0.368683462599799
212-920,212,920,0.3523249414061593
212-922,212,922,0.34498562984485176
212-923,212,923,0.35103875450586214
212-924,212,924,0.3463499844949551
212-925,212,925,0.34543491600931314
212-926,212,926,0.3530637140585233
212-927,212,927,0.3532968972526998
212-928,212,928,0.35084772420847626
212-929,212,929,0.34609897782988863
212-930,212,930,0.3311221208079455
213-901,213,901,0.3393437092505205
213-902,213,902,0.34659255081694035
213-903,213,903,0.3465416120022438
213-904,213,904,0.3464789550455906
213-905,213,905,0.3039492810740477
213-906,213,906,0.29619492602462233
213-907,213,907,0.2918545519187121
213-908,213,908,0.2857474310864706
213-909,213,909,0.29373373271399744
213-910,213,910,0.30802675937804613
213-911,213,911,0.34573501476923124
213-912,213,912,0.36909283970455925
213-913,213,913,0.37731513089529695
213-914,213,914,0.3839145558237422
213-915,213,915,0.38033743453328756
213-916,213,916,0.36587036679193835
213-917,213,917,0.36031049376329044
213-918,213,918,0.35928326239091596
213-919,213,919,0.35748637499325664
213-920,213,920,0.34873314714050796
213-921,213,921,0.32342883367402087
213-922,213,922,0.3197126149176675
213-923,213,923,0.3345938798305907
213-924,213,924,0.33784275813622644
213-925,213,925,0.34370043845857
213-926,213,926,0.3469466997989487
213-927,213,927,0.3445949377247092
213-928,213,928,0.3448166995347748
213-929,213,929,0.32953775801861473
213-930,213,930,0.32379331618725926
214-901,214,901,0.35890959212155304
214-902,214,902,0.35877115454035535
214-903,214,903,0.35774800306182364
214-905,214,905,0.3388728082748873
214-906,214,906,0.3185684294244364
214-907,214,907,0.2826504184536774
214-908,214,908,0.29155249347737106
214-909,214,909,0.29920194922814963
214-910,214,910,0.3065037094720542
214-911,214,911,0.3338202987607861
214-912,214,912,0.35267707167065704
214-913,214,913,0.3710826912784215
214-914,214,914,0.36790498332033167
214-915,214,915,0.36023537259127797
214-916,214,916,0.3535260903439919
214-917,214,917,0.3529063856235058
214-919,214,919,0.3392854002174019
214-920,214,920,0.32590572159492265
214-921,214,921,0.30411608692190767
214-922,214,922,0.30283294860105214
214-923,214,923,0.30829282469319313
214-924,214,924,0.3055451286048047
214-925,214,925,0.31066615635597405
214-926,214,926,0.31293525658497234
214-927,214,927,0.3211748697009034
214-928,214,928,0.32940893375416685
214-929,214,929,0.3156155992447557
214-930,214,930,0.3140795440324749
215-901,215,901,0.36163858187457903
215-902,215,902,0.35765057417213736
215-903,215,903,0.36049890401154244
215-904,215,904,0.3614017817229787
215-905,215,905,0.3657404421155981
215-906,215,906,0.3215042558248186
215-907,215,907,0.29871724477930167
215-908,215,908,0.28372905700484236
215-909,215,909,0.2952470188843192
215-911,215,911,0.324139898275354
215-912,215,912,0.3430004691524438
215-914,215,914,0.3620133436832684
215-915,215,915,0.3543364572111456
215-917,215,917,0.3578750250267922
215-918,215,918,0.35160329348808145
215-919,215,919,0.356607568035149
215-920,215,920,0.3363420498872993
215-922,215,922,0.2908468929476679
215-923,215,923,0.297048197590831
215-924,215,924,0.28792087921419723
215-925,215,925,0.29023296551313843
215-926,215,926,0.3040072398291339
215-927,215,927,0.3102130651818996
215-929,215,929,0.31475401916348217
216-901,216,901,0.3715457981755071
216-903,216,903,0.3642538642835551
216-904,216,904,0.3607331332280707
216-905,216,905,0.3751636523733802
216-906,216,906,0.33736971368053176
216-907,216,907,0.3059629807660254
216-909,216,909,0.281513506822563
216-910,216,910,0.2971690154775253
216-911,216,911,0.3170471643688068
216-912,216,912,0.33175172749289955
216-913,216,913,0.3462046753374807
216-914,216,914,0.35427266729872925
216-915,216,915,0.3528391832644881
216-916,216,916,0.3584132483490683
216-918,216,918,0.36624504596521024
216-919,216,919,0.3779273518308544
216-921,216,921,0.3285151444143182
216-922,216,922,0.30167265759050227
216-923,216,923,0.2963115658737691
216-924,216,924,0.28230502866732027
216-925,216,925,0.2835280598327498
216-926,216,926,0.28417692395303973
216-928,216,928,0.3090173863813606
216-929,216,929,0.31003729998856505
216-930,216,930,0.3163549613230349
217-901,217,901,0.39208919090234845
217-902,217,902,0.3850948549703282
217-903,217,903,0.39523951347443065
217-904,217,904,0.400341571048531
217-905,217,905,0.40635654529941584
217-906,217,906,0.36021336133840504
217-907,217,907,0.3116644753356686
217-908,217,908,0.28764736203725066
217-909,217,909,0.274487784167648
217-910,217,910,0.29103051429515
217-911,217,911,0.2929371560333537
217-912,217,912,0.32157045822920766
217-913,217,913,0.32905672901992306
217-914,217,914,0.3356891255894936
217-915,217,915,0.35118602811793326
217-916,217,916,0.3528256867571655
217-917,217,917,0.3631551918838351
217-918,217,918,0.3704537105014376
217-919,217,919,0.36644086912934143
217-920,217,920,0.35529213940521304
217-921,217,921,0.3254315943863653
217-923,217,923,0.2794829187286561
217-924,217,924,0.26619831058775056
217-925,217,925,0.2729745589051364
217-927,217,927,0.28454068270314176
217-928,217,928,0.29390699322162445
217-929,217,929,0.31458258442929515
217-930,217,930,0.33027840326577523
218-901,218,901,0.41324960558469354
218-902,218,902,0.43063763294646246
218-903,218,903,0.432580916225809
218-904,218,904,0.4338616583783508
218-906,218,906,0.3851285019084132
218-907,218,907,0.3530981442209427
218-908,218,908,0.3057584609604444
218-909,218,909,0.28053187616091585
218-910,218,910,0.2797871431169591
218-911,218,911,0.284780966086193
218-912,218,912,0.29590944617401665
218-913,218,913,0.3086224587746848
218-914,218,914,0.320721931437529
218-915,218,915,0.3330430708189459
218-916,218,916,0.35059066334970757
218-917,218,917,0.3566082655654224
218-918,218,918,0.3698092277505605
218-919,218,919,0.3602340597247033
218-920,218,920,0.3418203703873168
218-921,218,921,0.3126673801691879
218-922,218,922,0.2780994146946553
218-923,218,923,0.2683936800249131
218-924,218,924,0.2567634879027258
218-925,218,925,0.2632998229057812
218-926,218,926,0.27385978040892794
218-927,218,927,0.2907311947037993
218-928,218,928,0.31267467594763126
219-901,219,901,0.4394544878850097
219-904,219,904,0.4324103630913487
219-905,219,905,0.4237409593603787
219-906,219,906,0.3719529539859469
219-908,219,908,0.3065609268371677
219-910,219,910,0.2865922766507603
219-911,219,911,0.2871800229137587
219-912,219,912,0.29349422839488776
219-914,219,914,0.3097920853742097
219-915,219,915,0.3296006905328481
219-916,219,916,0.3333802955586347
219-917,219,917,0.355236563377537
219-918,219,918,0.3534248942709523
219-919,219,919,0.35129855266929894
219-920,219,920,0.32120431406633765
219-921,219,921,0.27097785935597524
219-922,219,922,0.25963835552800185
219-923,219,923,0.25284688453276205
219-925,219,925,0.2539231610914925
219-926,219,926,0.2674235393143593
219-927,219,927,0.28669095173896886
219-928,219,928,0.32718335423854455
219-929,219,929,0.33061790447947037
220-901,220,901,0.4340494619282109
220-902,220,902,0.4267312521903439
220-903,220,903,0.4353028075372303
220-904,220,904,0.4351555262878144
220-905,220,905,0.41640908490856776
220-906,220,906,0.37114259600831323
220-907,220,907,0.325080599894308
220-908,220,908,0.3044838600925716
220-909,220,909,0.28529713269292234
220-910,220,910,0.2904438651017333
220-911,220,911,0.2906652213534265
220-912,220,912,0.29564875835844745
220-913,220,913,0.3096424273576543
220-914,220,914,0.3258456648597495
220-915,220,915,0.34152127688538053
220-916,220,916,0.3533249148154433
220-917,220,917,0.3569769452791984
220-918,220,918,0.34826406187542797
220-919,220,919,0.3173310782232004
220-920,220,920,0.287958646335459
220-921,220,921,0.25769699261505385
220-922,220,922,0.2575416245690188
220-924,220,924,0.2521611823346655
220-925,220,925,0.2532845633391473
220-926,220,926,0.2600467444173649
220-927,220,927,0.28540621284835566
220-928,220,928,0.3303479100625855
220-929,220,929,0.3294768916526464
220-930,220,930,0.34880143212002895
221-903,221,903,0.41856210902345126
221-904,221,904,0.41733772438975386
221-905,221,905,0.4058513348212494
221-906,221,906,0.36912906785116517
221-907,221,907,0.32270841015036783
221-908,221,908,0.3068150970145931
221-909,221,909,0.2920822942168943
221-910,221,910,0.29509340185215477
221-911,221,911,0.29224468934180897
221-912,221,912,0.3218507425018401
221-913,221,913,0.3288824381513822
221-914,221,914,0.3427974722798186
221-915,221,915,0.3632554731039616
221-916,221,916,0.35875101845195306
221-917,221,917,0.35855613214653775
221-918,221,918,0.353103750942008
221-919,221,919,0.331207253415893
221-920,221,920,0.30618718006228235
221-921,221,921,0.2604658650251955
221-922,221,922,0.2601098844180121
221-923,221,923,0.2553188114641184
221-924,221,924,0.25205784300398104
221-925,221,925,0.2579828748860998
221-926,221,926,0.260830034040882
221-927,221,927,0.2790182158038704
221-928,221,928,0.31718669669140676
221-929,221,929,0.32299758632568154
221-930,221,930,0.3252638548549485
222-901,222,901,0.4235306084041273
222-902,222,902,0.4174220592118554
222-903,222,903,0.4144181832972135
222-904,222,904,0.3996041440085674
222-905,222,905,0.37963850448085196
222-906,222,906,0.36104736724003605
222-907,222,907,0.3472324836066569
222-908,222,908,0.32716409761544574
222-909,222,909,0.2948501715958516
222-910,222,910,0.2974360771455699
222-911,222,911,0.3006731161025145
222-912,222,912,0.34087080808349857
222-913,222,913,0.35419720234232727
222-914,222,914,0.36587609131034476
222-916,222,916,0.36014330710771175
222-918,222,918,0.35416436893331643
222-919,222,919,0.32523493226275585
222-920,222,920,0.3085532087003033
222-921,222,921,0.26993147604396234
222-922,222,922,0.2693410867374438
222-923,222,923,0.25415500183900475
222-924,222,924,0.2545397988992005
222-925,222,925,0.2599430857102769
222-926,222,926,0.271397708494671
222-927,222,927,0.29664670886767963
222-928,222,928,0.2969664289001366
222-929,222,929,0.30719476926812334
222-930,222,930,0.3074911053287495
223-901,223,901,0.4165216178632071
223-902,223,902,0.41102423761381685
223-903,223,903,0.40081903397405677
223-904,223,904,0.3859377960580179
223-906,223,906,0.35767899501857364
223-907,223,907,0.3419384181024516
223-908,223,908,0.3354084346435396
223-909,223,909,0.31623407923844593
223-910,223,910,0.3237818131066921
223-911,223,911,0.3208566477526809
223-912,223,912,0.36383663571488917
223-913,223,913,0.3568392352827996
223-914,223,914,0.3629485893431432
223-915,223,915,0.3651817556762043
223-916,223,916,0.35524837748736643
223-917,223,917,0.35426655670655166
223-918,223,918,0.3445219316117824
223-919,223,919,0.31452732425393354
223-920,223,920,0.2919931864117
223-921,223,921,0.2722013738098814
223-922,223,922,0.26810655326569227
223-923,223,923,0.2660508224295164
223-924,223,924,0.2649309744697245
223-925,223,925,0.28789422092026945
223-926,223,926,0.30641509615885454
223-927,223,927,0.29927398674668404
223-928,223,928,0.30392887613493125
223-929,223,929,0.298412333343787
224-901,224,901,0.4013202213841227
224-902,224,902,0.3862349884859806
224-903,224,903,0.3730674781132131
224-904,224,904,0.3650704205460045
224-905,224,905,0.36170016142583344
224-906,224,906,0.3423587882290398
224-908,224,908,0.3287245809902914
224-909,224,909,0.3186668771870163
224-910,224,910,0.3112714091231017
224-911,224,911,0.32040894388450775
224-912,224,912,0.36692441483066823
224-913,224,913,0.35625124961785254
224-914,224,914,0.3610709123623159
224-916,224,916,0.3405959212658447
224-917,224,917,0.3388801139636353
224-918,224,918,0.3331437236335696
224-919,224,919,0.30519223131782747
224-920,224,920,0.2844011168783092
224-921,224,921,0.2708358839110127
224-922,224,922,0.2738598056730926
224-923,224,923,0.27365008781422434
224-924,224,924,0.2901613829614575
224-925,224,925,0.3043397813341941
224-926,224,926,0.31414216283485824
224-927,224,927,0.3170200141732144
224-928,224,928,0.31469537531531266
224-929,224,929,0.3114731741152942
224-930,224,930,0.30168186805819314
225-901,225,901,0.394537025613612
225-902,225,902,0.3851061488468533
225-903,225,903,0.3726115203333638
225-904,225,904,0.3653444225769955
225-905,225,905,0.35513216477203374
225-906,225,906,0.33643304594806295
225-907,225,907,0.32893588213435354
225-909,225,909,0.3103094100630506
225-910,225,910,0.30950598891790154
225-911,225,911,0.30597022584586625
225-912,225,912,0.3487315757460183
225-913,225,913,0.34330586952514097
225-914,225,914,0.34690903733437356
225-915,225,915,0.34062160079267545
225-917,225,917,0.32537985479860926
225-918,225,918,0.29795571982989816
225-919,225,919,0.28158012371595437
225-920,225,920,0.275964001044577
225-923,225,923,0.2776735766169325
225-924,225,924,0.2961828725098588
225-925,225,925,0.30946102736153286
225-926,225,926,0.31716397612969177
225-927,225,927,0.31694538363947355
225-929,225,929,0.346765587336242
225-930,225,930,0.34473852994474585
226-901,226,901,0.3927081920862015
226-902,226,902,0.3817541200671711
226-903,226,903,0.3784306622466052
226-904,226,904,0.3671286221174807
226-905,226,905,0.34793345919804913
226-906,226,906,0.32838234455235266
226-907,226,907,0.31852618468615745
226-908,226,908,0.30874959492441195
226-910,226,910,0.291726875447272
226-911,226,911,0.3020152464062064
226-912,226,912,0.3451646454782192
226-913,226,913,0.36316295506775537
226-914,226,914,0.34696687649063224
226-915,226,915,0.3428620030837856
226-916,226,916,0.329859993847492
226-917,226,917,0.3285025129118485
226-918,226,918,0.3007550209028497
226-919,226,919,0.2944255194269238
226-920,226,920,0.28336334805313335
226-921,226,921,0.27624376608828904
226-922,226,922,0.28283644817094755
226-923,226,923,0.28632786225804
226-924,226,924,0.3075210579842566
226-925,226,925,0.327123464240015
226-927,226,927,0.3327322586204506
226-930,226,930,0.36703568028354044
227-901,227,901,0.3931715159416756
227-903,227,903,0.37476634868980874
227-904,227,904,0.3745399055690737
227-905,227,905,0.3433010235350178
227-906,227,906,0.32051313268442516
227-907,227,907,0.3020294638612006
227-908,227,908,0.30092001217099457
227-910,227,910,0.29355274848937113
227-911,227,911,0.33165321704359535
227-912,227,912,0.3607193436257026
227-913,227,913,0.3645275450226165
227-914,227,914,0.3535671614403742
227-915,227,915,0.345480148095471
227-916,227,916,0.33924498918935014
227-917,227,917,0.33545865074268777
227-918,227,918,0.3203461887895361
227-919,227,919,0.3059631807195358
227-920,227,920,0.3057371835112087
227-921,227,921,0.295941240942022
227-922,227,922,0.28643886947108027
227-923,227,923,0.29117276296575717
227-924,227,924,0.3323865476795132
227-925,227,925,0.33883856010861974
227-926,227,926,0.3375373225422782
227-927,227,927,0.3316216093048718
227-928,227,928,0.35163196867432295
227-929,227,929,0.36792852840697027
227-930,227,930,0.3598934998770267
228-902,228,902,0.38777051043520916
228-903,228,903,0.3819628649395495
228-904,228,904,0.3792184069239582
228-905,228,905,0.3555910946806125
228-906,228,906,0.3029743893464953
228-907,228,907,0.3047363029029165
228-909,228,909,0.3002075827306654
228-910,228,910,0.31029511403884463
228-911,228,911,0.3566987156202511
228-913,228,913,0.36890197773807487
228-914,228,914,0.36198515300783257
228-915,228,915,0.36148064739942304
228-916,228,916,0.34859434203439693
228-917,228,917,0.3339412956199421
228-918,228,918,0.33111024364207825
228-919,228,919,0.3274647398239921
228-920,228,920,0.328844636051323
228-921,228,921,0.3181346304174064
228-922,228,922,0.3176417899384215
228-923,228,923,0.3377172170065256
228-924,228,924,0.35371707203982644
228-925,228,925,0.35650661885588447
228-926,228,926,0.3565234833171049
228-927,228,927,0.34749901042374604
228-928,228,928,0.34721421595461016
228-929,228,929,0.36390831655910816
228-930,228,930,0.35725140668905125
229-901,229,901,0.391915595193099
229-902,229,902,0.3773477555588043
229-903,229,903,0.3706555291894624
229-904,229,904,0.36496620666793467
229-905,229,905,0.31046076178359966
229-906,229,906,0.2945711616950028
229-907,229,907,0.29252276603835775
229-908,229,908,0.29019138275443906
229-909,229,909,0.28906670121517
229-910,229,910,0.29319309542209465
229-911,229,911,0.3432561820504188
229-912,229,912,0.3602212081047378
229-913,229,913,0.35057743349403186
229-914,229,914,0.3692486951843377
229-915,229,915,0.36701926813635405
229-916,229,916,0.33741714207807033
229-917,229,917,0.3403221281554248
229-918,229,918,0.3389331642561741
229-919,229,919,0.33379099370992366
229-921,229,921,0.32326786204176944
229-922,229,922,0.3283873585379005
229-923,229,923,0.33889094352135
229-924,229,924,0.3553168758542396
229-927,229,927,0.3562557633678447
229-928,229,928,0.34287473942971697
229-929,229,929,0.3299431877648753
229-930,229,930,0.3292434515411699
230-901,230,901,0.3871879876843289
230-902,230,902,0.3807558932431439
230-903,230,903,0.3784190355800529
230-904,230,904,0.3498720440830965
230-905,230,905,0.30277187666663585
230-906,230,906,0.28434161848540834
230-907,230,907,0.2772849604765442
230-909,230,909,0.2741876233600565
230-910,230,910,0.2655396087053621
230-911,230,911,0.3154395306120587
230-912,230,912,0.33028468193341115
230-913,230,913,0.32918912458172345
230-914,230,914,0.35173704065084016
230-915,230,915,0.3579202256608593
230-916,230,916,0.3365748644262654
230-917,230,917,0.34092407711476813
230-918,230,918,0.33741319707400147
230-919,230,919,0.33372708676700014
230-920,230,920,0.32701094865997876
230-922,230,922,0.3203037611561239
230-923,230,923,0.3338217660786859
230-924,230,924,0.3499226402027345
230-925,230,925,0.3533540014329271
230-926,230,926,0.35308561063558885
230-927,230,927,0.3464232719275773
230-928,230,928,0.3280547046190058
230-929,230,929,0.31805206453209683
230-930,230,930,0.3162071620705894
231-901,231,901,0.3952329183320788
231-902,231,902,0.3902917742747489
231-903,231,903,0.42580614746249984
231-904,231,904,0.3789904530771615
231-905,231,905,0.3043854082909477
231-906,231,906,0.28272769718591223
231-907,231,907,0.27840445572703526
231-908,231,908,0.2680528932631163
231-909,231,909,0.2643175579102676
231-910,231,910,0.26548926543179835
231-911,231,911,0.2834008885001637
231-912,231,912,0.29478713666625317
231-913,231,913,0.32456725204382864
231-914,231,914,0.32347666838821265
231-915,231,915,0.3258293269394481
231-916,231,916,0.3332291998176679
231-917,231,917,0.344269377987705
